"x","y","z","t","class"
2.0984,0.4921,-1.6508,2021-12-16 11:02:07,0
-0.6257,-0.6685,0.8112,2021-12-16 11:02:08,0
-0.189,-0.5974,-0.4128,2021-12-16 11:02:09,0
-0.2511,0.7539,0.0916,2021-12-16 11:02:10,0
0.1355,0.5046,-0.1972,2021-12-16 11:02:11,0
0.0902,0.6002,-1.861,2021-12-16 11:02:12,0
-0.6136,0.1914,0.6942,2021-12-16 11:02:13,0
0.1003,-0.8969,3.7502,2021-12-16 11:02:14,0
0.9166,-0.6551,0.1325,2021-12-16 11:02:15,0
0.3461,0.4738,-1.2912,2021-12-16 11:02:16,0
-0.00870000000000001,0.3466,-1.217,2021-12-16 11:02:17,0
-0.1812,-0.0781,-0.1593,2021-12-16 11:02:18,0
0.7924,0.5389,0.5563,2021-12-16 11:02:19,0
-0.0657,0.3668,1.2064,2021-12-16 11:02:20,0
-0.1329,0.0134,0.6925,2021-12-16 11:02:21,0
0.2119,0.2894,-1.0417,2021-12-16 11:02:22,0
-0.1287,0.8421,0.3992,2021-12-16 11:02:23,0
-0.4433,0.2053,-0.6852,2021-12-16 11:02:24,0
1.0102,0.8305,-0.0409,2021-12-16 11:02:25,0
-0.6029,-0.5716,0.4584,2021-12-16 11:02:26,0
-0.4791,0.00699999999999995,0.4461,2021-12-16 11:02:27,0
-0.4386,-0.8981,0.1601,2021-12-16 11:02:28,0
-0.1018,-0.00529999999999997,0.4652,2021-12-16 11:02:29,0
0.2725,-0.5708,0.0644,2021-12-16 11:02:30,0
0.089,0.2357,-0.00369999999999981,2021-12-16 11:02:31,0
0.5819,0.0162,0.6394,2021-12-16 11:02:32,0
-0.464,0.0775,-0.5877,2021-12-16 11:02:33,0
0.2482,0.7532,-1.6953,2021-12-16 11:02:34,0
0.3613,-0.6394,2.2347,2021-12-16 11:02:35,0
-0.3373,-0.1046,1.0559,2021-12-16 11:02:36,0
0.277,-0.9053,2.709,2021-12-16 11:02:37,0
0.0344,0.0551,0.983,2021-12-16 11:02:38,0
0.0904,-0.5662,1.8381,2021-12-16 11:02:39,0
-0.9223,0.3721,-0.4655,2021-12-16 11:02:40,0
-0.1257,-0.3327,0.287,2021-12-16 11:02:41,0
0.3786,0.0371,1.4438,2021-12-16 11:02:42,0
-0.9176,0.1359,-0.0163,2021-12-16 11:02:43,0
-0.4953,-0.1643,-0.5522,2021-12-16 11:02:44,0
0.6383,-0.3058,1.9274,2021-12-16 11:02:45,0
0.2103,0.1899,2.5571,2021-12-16 11:02:46,0
-0.3432,-0.1085,0.00540000000000007,2021-12-16 11:02:47,0
-0.9399,0.199,-1.1843,2021-12-16 11:02:48,0
0.3431,-0.4219,0.2663,2021-12-16 11:02:49,0
0.3203,-0.1318,1.6752,2021-12-16 11:02:50,0
-0.1791,-0.1102,-0.859,2021-12-16 11:02:51,0
0.3451,-0.1269,-1.5726,2021-12-16 11:02:52,0
0.0345,-0.811,1.5119,2021-12-16 11:02:53,0
0.1162,0.336,-1.7964,2021-12-16 11:02:54,0
-1.0041,0.737,0.2842,2021-12-16 11:02:55,0
0.2052,-0.3992,-0.1876,2021-12-16 11:02:56,0
0.615,1.5166,-0.5192,2021-12-16 11:02:57,0
-0.0579,0.4614,-0.3906,2021-12-16 11:02:58,0
1.5108,0.979,0.9449,2021-12-16 11:02:59,0
0.277,1.1883,0.9337,2021-12-16 11:03:00,0
0.9208,0.2185,-1.5782,2021-12-16 11:03:01,0
0.2604,0.3276,1.3886,2021-12-16 11:03:02,0
-0.8489,-0.4346,3.013,2021-12-16 11:03:03,0
-0.8899,0.2768,-0.1451,2021-12-16 11:03:04,0
0.4199,0.6049,-0.503,2021-12-16 11:03:05,0
0.0318,-0.6003,0.3844,2021-12-16 11:03:06,0
0.1633,-0.4397,1.1742,2021-12-16 11:03:07,0
-0.00409999999999999,-0.1552,0.5259,2021-12-16 11:03:08,0
-0.0245,0.0015,0.3868,2021-12-16 11:03:09,0
0.1266,0.1371,1.273,2021-12-16 11:03:10,0
-0.1952,-0.1751,0.2155,2021-12-16 11:03:11,0
-0.9701,-1.3065,-2.1481,2021-12-16 11:03:12,0
-0.0743,0.1407,9.9999999999989e-05,2021-12-16 11:03:13,0
-0.3,-1.0831,-0.1494,2021-12-16 11:03:14,0
0.7157,0.8389,0.6236,2021-12-16 11:03:15,0
0.6186,0.842,-1.0672,2021-12-16 11:03:16,0
0.4843,-0.313,0.3353,2021-12-16 11:03:17,0
-0.394,-0.137,-0.5649,2021-12-16 11:03:18,0
0.6092,0.6112,-2.5655,2021-12-16 11:03:19,0
0.7046,0.3006,1.1985,2021-12-16 11:03:20,0
0.1274,0.2351,-1.0038,2021-12-16 11:03:21,0
-0.2317,0.1283,-1.7832,2021-12-16 11:03:22,0
-0.1266,-0.00620000000000001,-2.0475,2021-12-16 11:03:23,0
0.1715,-1.1224,0.325,2021-12-16 11:03:24,0
1.4622,2.7472,-6.8887,2021-12-16 11:03:25,0
0.7835,0.3744,-0.0432,2021-12-16 11:03:26,0
-0.2521,-0.7806,-2.544,2021-12-16 11:03:27,0
0.4845,0.7816,0.5848,2021-12-16 11:03:28,0
-0.0682,1.3107,0.195,2021-12-16 11:03:29,0
-0.7142,-0.8185,1.7044,2021-12-16 11:03:30,0
-0.6125,-0.6533,-0.353,2021-12-16 11:03:31,0
0.2639,0.1763,0.702,2021-12-16 11:03:32,0
0.552,-0.0434,0.5171,2021-12-16 11:03:33,0
-0.3945,-0.1996,-0.8017,2021-12-16 11:03:34,0
0.0214,0.0408,-0.5413,2021-12-16 11:03:35,0
-0.4236,-0.6482,0.942,2021-12-16 11:03:36,0
0.0771,0.524,1.9561,2021-12-16 11:03:37,0
-0.2824,-0.2956,-2.0168,2021-12-16 11:03:38,0
-0.0133,0.3141,0.0449999999999999,2021-12-16 11:03:39,0
-0.1546,-0.4101,-1.4118,2021-12-16 11:03:40,0
-0.2432,1.4896,-1.2415,2021-12-16 11:03:41,0
1.2179,0.3405,0.1303,2021-12-16 11:03:42,0
-0.9882,-0.4597,1.3676,2021-12-16 11:03:43,0
-0.086,-0.2467,-2.1138,2021-12-16 11:03:44,0
-0.1244,-0.0757,1.4564,2021-12-16 11:03:45,0
0.6634,-0.3299,1.0006,2021-12-16 11:03:46,0
-0.5953,0.5908,-0.7171,2021-12-16 11:03:47,0
1.3468,-0.5601,1.2543,2021-12-16 11:03:48,0
-1.269,-1.0409,2.2855,2021-12-16 11:03:49,0
-0.3062,0.5494,-2.9012,2021-12-16 11:03:50,0
0.8721,-0.4429,-1.7134,2021-12-16 11:03:51,0
0.2027,-0.7688,-0.0748,2021-12-16 11:03:52,0
0.3984,0.0061,-0.0794,2021-12-16 11:03:53,0
-0.1314,-1.1573,1.2547,2021-12-16 11:03:54,0
0.4425,-1.0361,0.8502,2021-12-16 11:03:55,0
-1.0109,-1.0481,1.4157,2021-12-16 11:03:56,0
-0.7461,-0.204,-0.5651,2021-12-16 11:03:57,0
0.3357,-0.0218,-3.5709,2021-12-16 11:03:58,0
-1.6088,-1.3876,1.5647,2021-12-16 11:03:59,0
0.2894,-0.8782,1.12,2021-12-16 11:04:00,0
-0.6272,-1.1374,-0.2474,2021-12-16 11:04:01,0
0.5986,-1.4149,-2.428,2021-12-16 11:04:02,0
0.4684,0.458,-3.3948,2021-12-16 11:04:03,0
-1.8418,-0.6531,0.144,2021-12-16 11:04:04,0
-1.3019,-0.1996,2.8082,2021-12-16 11:04:05,0
-1.6748,-1.1507,4.6094,2021-12-16 11:04:06,0
0.9266,0.1997,0.505,2021-12-16 11:04:07,0
-0.7953,-1.2842,1.3371,2021-12-16 11:04:08,0
0.5641,0.4521,0.2126,2021-12-16 11:04:09,0
-0.6446,-0.1886,1.7398,2021-12-16 11:04:10,0
0.9925,0.4282,1.7897,2021-12-16 11:04:11,0
-0.8219,-0.7984,-0.0501999999999999,2021-12-16 11:04:12,0
0.3394,0.1099,-0.696,2021-12-16 11:04:13,0
0.4415,-0.1019,0.3068,2021-12-16 11:04:14,0
