"x","y","z","t","class"
2.7032,4.8974,2.6114,2022-01-06 16:25:15,2
2.4533,4.7666,-9.5232,2022-01-06 16:25:16,2
2.4991,3.8534,-2.9824,2022-01-06 16:25:17,2
4.974,5.9165,-5.3439,2022-01-06 16:25:18,2
0.3435,5.7448,-9.7253,2022-01-06 16:25:19,2
-5.0529,-2.1867,-5.5078,2022-01-06 16:25:20,2
-0.9006,0.8007,-11.1984,2022-01-06 16:25:21,2
-1.6177,1.1993,-10.0199,2022-01-06 16:25:22,2
3.1713,0.2204,-3.5049,2022-01-06 16:25:23,2
1.4784,-0.0881,-7.3473,2022-01-06 16:25:24,2
3.175,1.0749,-11.8068,2022-01-06 16:25:25,2
1.9786,0.6282,-2.9352,2022-01-06 16:25:26,2
0.1741,-0.5096,-0.0859000000000001,2022-01-06 16:25:27,2
0.5463,-0.946,-6.8793,2022-01-06 16:25:28,2
0.5047,-0.9075,-5.3279,2022-01-06 16:25:29,2
1.9391,-1.5235,3.0386,2022-01-06 16:25:30,2
0.7465,-1.366,-0.1281,2022-01-06 16:25:31,2
-0.2931,-1.857,9.091,2022-01-06 16:25:32,2
0.2909,-1.211,11.6427,2022-01-06 16:25:33,2
-0.0416,-0.0956,7.4479,2022-01-06 16:25:34,2
-0.0365,0.1532,5.3609,2022-01-06 16:25:35,2
-3.0751,0.373,4.8237,2022-01-06 16:25:36,2
-2.8246,0.9292,2.972,2022-01-06 16:25:37,2
1.7351,4.0272,-6.2587,2022-01-06 16:25:38,2
1.4047,5.0893,0.7379,2022-01-06 16:25:39,2
0.6107,4.1995,-15.49,2022-01-06 16:25:40,2
-1.5248,2.6692,-16.4615,2022-01-06 16:25:41,2
0.3912,-1.1328,-7.598,2022-01-06 16:25:42,2
3.4476,-0.3343,-6.2111,2022-01-06 16:25:43,2
-1.1289,-0.7022,-7.9506,2022-01-06 16:25:44,2
0.4453,-2.5014,0.7105,2022-01-06 16:25:45,2
0.995,-2.5164,4.0962,2022-01-06 16:25:46,2
-0.1757,-2.3142,7.3929,2022-01-06 16:25:47,2
0.892,-1.5692,6.9943,2022-01-06 16:25:48,2
-1.0516,-2.1652,10.3827,2022-01-06 16:25:49,2
0.7112,-0.3825,8.6581,2022-01-06 16:25:50,2
-1.8873,0.4863,8.8917,2022-01-06 16:25:51,2
0.7978,-0.1849,9.3503,2022-01-06 16:25:52,2
-0.3138,0.3055,7.957,2022-01-06 16:25:53,2
-0.5503,-0.6076,7.7496,2022-01-06 16:25:54,2
-0.5362,0.0605,2.7585,2022-01-06 16:25:55,2
1.028,0.6289,-2.4138,2022-01-06 16:25:56,2
-1.254,2.9928,-0.9401,2022-01-06 16:25:57,2
-1.0923,2.0376,-2.1105,2022-01-06 16:25:58,2
-2.3197,0.8818,-2.2157,2022-01-06 16:25:59,2
-1.8424,1.7676,-4.9072,2022-01-06 16:26:00,2
-3.3955,1.9599,0.9883,2022-01-06 16:26:01,2
2.5276,4.2306,-1.7543,2022-01-06 16:26:02,2
1.903,2.483,-0.1859,2022-01-06 16:26:03,2
-1.8293,1.9438,-3.0009,2022-01-06 16:26:04,2
0.3408,2.2079,-5.5557,2022-01-06 16:26:05,2
2.1296,5.9941,-2.4556,2022-01-06 16:26:06,2
1.2408,5.1243,-7.5331,2022-01-06 16:26:07,2
3.3666,7.7567,-15.6496,2022-01-06 16:26:08,2
2.4668,4.9287,-3.2658,2022-01-06 16:26:09,2
-1.5083,-1.8212,-7.1209,2022-01-06 16:26:10,2
-1.33,-2.6446,-5.784,2022-01-06 16:26:11,2
-0.1487,2.118,-13.3057,2022-01-06 16:26:12,2
-2.6979,-0.3504,-7.1569,2022-01-06 16:26:13,2
0.2941,4.7549,-16.0488,2022-01-06 16:26:14,2
2.4533,-0.113,-9.247,2022-01-06 16:26:15,2
0.5257,1.1808,-7.0713,2022-01-06 16:26:16,2
2.4056,1.866,-10.1799,2022-01-06 16:26:17,2
3.2403,0.554,-12.3528,2022-01-06 16:26:18,2
1.091,1.4602,-5.0225,2022-01-06 16:26:19,2
1.4562,-0.5094,-3.9348,2022-01-06 16:26:20,2
1.3988,-0.9177,3.0575,2022-01-06 16:26:21,2
-1.825,0.4875,-5.2715,2022-01-06 16:26:22,2
1.5313,-1.0144,-4.1402,2022-01-06 16:26:23,2
0.8851,-1.6995,-2.5769,2022-01-06 16:26:24,2
1.2215,-1.2687,3.8496,2022-01-06 16:26:25,2
1.7813,-2.0739,1.4308,2022-01-06 16:26:26,2
-0.6113,-3.4051,6.2374,2022-01-06 16:26:27,2
0.4283,-0.4017,8.0417,2022-01-06 16:26:28,2
-0.3121,0.1635,7.7976,2022-01-06 16:26:29,2
-2.0924,-1.0422,9.5591,2022-01-06 16:26:30,2
-0.1891,1.0187,8.2623,2022-01-06 16:26:31,2
-3.8433,-0.0395999999999999,2.2926,2022-01-06 16:26:32,2
1.314,5.2336,-0.9886,2022-01-06 16:26:33,2
1.9199,5.5335,-4.3794,2022-01-06 16:26:34,2
-2.3724,-1.231,-7.786,2022-01-06 16:26:35,2
-2.7276,0.5358,-8.6133,2022-01-06 16:26:36,2
4.7292,1.0273,-8.0304,2022-01-06 16:26:37,2
