ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4301,3.695,10.1291,0.4426,3.6854,9.077,-0.6152,-0.1955,1.2075,-0.0029,-0.0771,0.0914,-2.89,11.29,23.64,73.42,-22.07,-2.79,5.0,45.180202,14.556207,12.7,NaN,77.41,1.9,171.54,23 / 35,499516,2021-12-16 11:05:09:712
2.7551,3.863,8.159,1.5655,3.8414,8.8861,-0.9625,0.1936,0.7717,0.0456,-0.3675,-0.1866,-2.59,11.7,23.94,74.41,-23.06,-9.99,5.0,45.180016,14.55624,13.9,NaN,76.45,1.9,174.38,22 / 35,500016,2021-12-16 11:05:10:212
1.553,4.928,8.375,1.8381,4.4777,8.5289,0.6256,-0.7096,-0.3185,-0.0143,-0.2973,-0.9346,-1.31,11.21,24.3,97.83,-27.17,-12.16,5.0,45.180016,14.55624,13.9,NaN,76.45,1.9,174.38,22 / 35,500516,2021-12-16 11:05:10:712
2.534,4.715,7.338,2.2622,4.694,8.3078,-0.5459,0.1902,-0.5144,0.0569,-0.4404,-0.2104,-0.84,10.86,24.19,100.14,-28.6,-15.23,5.0,45.17983,14.556255,15.1,NaN,71.85,1.9,178.11,22 / 35,501017,2021-12-16 11:05:11:213
2.606,5.151,7.901,2.8407,4.6783,8.1373,0.0265,-0.1014,-0.504,0.0168,-0.1742,-0.2318,0.36,11.34,24.24,98.21,-28.49,-19.24,5.0,45.17983,14.556255,15.1,NaN,71.85,1.9,178.11,22 / 35,501516,2021-12-16 11:05:11:712
1.0931,5.213,8.708,2.1361,4.7805,8.2918,1.2076,-0.1028,-1.761,-0.2376,-0.0388,-0.7908,2.29,11.21,24.41,110.41,-29.15,-16.8,5.0,45.179646,14.55625,16.0,NaN,72.71,2.0,184.04,22 / 35,502016,2021-12-16 11:05:12:212
0.84,4.7681,8.033,0.9406,4.8082,8.4951,-0.2252,-0.2326,1.0434,0.0491,-0.0632,-0.0265,3.3,11.29,24.9,184.78,-29.36,-6.32,5.0,45.179646,14.55625,16.0,NaN,72.71,2.0,184.04,22 / 35,502516,2021-12-16 11:05:12:712
0.9641,4.952,7.46,1.0102,4.9342,8.4145,0.148,0.148,1.6712,0.07,0.0536,0.0799,3.41,11.34,24.71,179.98,-30.21,-6.85,5.0,45.179462,14.556217,17.0,NaN,70.9,2.0,189.66,21 / 35,503016,2021-12-16 11:05:13:212
0.567,5.1311,7.9151,0.3198,5.0453,8.4032,-0.2348,0.3801,0.3756,-0.1214,-0.718,-1.5954,3.84,11.4,24.54,215.62,-31.14,-3.23,5.0,45.179462,14.556217,17.0,NaN,70.9,2.0,189.66,21 / 35,503516,2021-12-16 11:05:13:712
-0.471,4.6931,7.683,-0.0383,4.9687,8.4547,0.3792,0.3555,0.6615,-0.0202,-0.2497,-0.7459,3.71,11.59,24.71,237.35,-30.52,-0.65,5.0,45.17929,14.55617,18.0,NaN,70.53,2.0,193.24,20 / 35,504017,2021-12-16 11:05:14:213
-0.0401,4.385,8.004,-0.2044,4.6719,8.6199,-0.5197,0.8363,1.054,-0.153,-0.6795,-1.0168,3.54,12.06,24.11,254.91,-29.54,2.08,5.0,45.17929,14.55617,18.0,NaN,70.53,2.0,193.24,20 / 35,504516,2021-12-16 11:05:14:712
0.792,4.976,8.4491,0.3158,3.8792,9.0012,-0.3884,-0.3537,-0.568,-0.253,-1.0326,-1.9232,3.84,12.9,22.5,302.07,-24.69,-1.34,5.0,45.179127,14.556103,20.3,NaN,69.23,2.0,195.77,20 / 35,505016,2021-12-16 11:05:15:212
0.114,3.623,9.8471,0.1472,3.684,9.0872,-0.0946,0.3751,1.0516,-0.0349,0.3425,0.4426,5.64,13.99,23.51,305.21,-22.44,-1.76,5.0,45.179127,14.556103,20.3,NaN,69.23,2.0,195.77,20 / 35,505516,2021-12-16 11:05:15:712
-1.9309,2.913,9.086,-1.2355,3.3083,9.1487,0.7701,0.7014,0.3056,-0.1903,0.5402,0.232,6.19,13.39,22.39,300.16,-20.67,5.16,5.0,45.178955,14.556042,21.0,NaN,68.36,2.0,196.16,21 / 35,506017,2021-12-16 11:05:16:213
-1.5859,3.327,9.3731,-0.9015,3.4052,9.1522,0.4616,0.8001,0.5765,0.1093,-0.1653,0.0,4.5,13.14,22.14,304.03,-19.95,6.11,5.0,45.178955,14.556042,21.0,NaN,68.36,2.0,196.16,21 / 35,506516,2021-12-16 11:05:16:712
-0.5981,3.6311,8.4731,-0.8195,3.492,9.1271,0.0999,-0.0936,2.6577,0.1111,-0.1335,0.0561,3.96,14.16,22.61,309.91,-20.86,5.13,5.0,45.17879,14.555978,21.6,NaN,68.07,2.0,194.32,21 / 35,507017,2021-12-16 11:05:17:213
-0.524,3.482,10.608,-0.6109,3.8463,9.0002,-0.0589,0.4892,-0.7409,0.1064,0.0507,-0.0113,3.19,13.8,21.36,318.29,-22.56,3.92,5.0,45.17879,14.555978,21.6,NaN,68.07,2.0,194.32,21 / 35,507516,2021-12-16 11:05:17:712
-0.05,3.396,8.535,-0.4154,3.777,9.0406,-0.3107,0.1584,0.4747,-0.0738,-0.0956,-0.3017,2.94,13.99,21.36,320.59,-23.03,2.42,5.0,45.17863,14.55592,23.1,NaN,65.89,2.0,192.66,21 / 35,508016,2021-12-16 11:05:18:212
0.2651,3.255,9.531,-0.1457,3.663,9.0957,-0.6442,0.4446,-0.3056,0.0074,-0.1132,-0.1402,2.59,14.59,20.7,331.04,-21.68,1.18,5.0,45.17863,14.55592,23.1,NaN,65.89,2.0,192.66,21 / 35,508517,2021-12-16 11:05:18:713
0.9431,3.7811,8.736,0.8722,3.6516,9.0595,0.1138,-0.133,-0.7019,-0.1563,-0.4498,-0.7549,1.09,14.64,19.69,4.11,-21.84,-4.19,5.0,45.17847,14.555868,24.1,NaN,64.62,2.0,193.61,22 / 35,509016,2021-12-16 11:05:19:212
0.3731,3.2171,7.676,0.3749,3.6525,9.0933,-0.0571,0.383,0.8853,0.1191,0.296,0.4683,0.96,14.1,20.89,6.47,-21.39,-4.39,5.0,45.17847,14.555868,24.1,NaN,64.62,2.0,193.61,22 / 35,509516,2021-12-16 11:05:19:712
0.191,3.4511,9.0311,0.1366,3.5437,9.143,0.1936,0.1087,-0.2873,-0.0345,0.2685,0.3809,1.39,14.34,20.7,355.8,-21.44,-1.66,5.0,45.17831,14.555813,25.0,NaN,66.29,2.1,192.95,21 / 35,510016,2021-12-16 11:05:20:212
0.629,3.4871,8.9951,0.0142,3.5355,9.1471,-0.3311,0.1901,0.6513,0.0098,-0.0333,-0.1097,0.6,14.81,19.99,351.87,-21.13,-0.09,5.0,45.17831,14.555813,25.0,NaN,66.29,2.1,192.95,21 / 35,510516,2021-12-16 11:05:20:712
0.911,3.231,9.509,0.3439,3.4602,9.1695,-0.692,-0.1951,1.6483,0.0281,-0.3212,-0.4931,0.79,14.4,19.31,357.43,-20.66,-2.15,5.0,45.17815,14.55576,26.1,NaN,67.55,2.0,192.68,20 / 35,511016,2021-12-16 11:05:21:212
1.3661,3.432,10.3661,0.2513,3.6909,9.0821,-0.9065,-0.6132,2.5035,0.1919,0.3185,0.558,0.96,15.19,19.74,355.99,-22.11,-1.58,5.0,45.17815,14.55576,26.1,NaN,67.55,2.0,192.68,20 / 35,511516,2021-12-16 11:05:21:712
-0.426,3.4511,10.1291,0.6894,3.8149,9.0079,1.0543,0.5008,0.8321,-0.1375,0.6229,0.639,1.14,14.51,19.86,5.01,-22.89,-4.38,5.0,45.177982,14.555712,26.2,NaN,68.63,2.0,191.83,20 / 35,512016,2021-12-16 11:05:22:212
0.074,3.2021,8.145,-0.2632,3.5682,9.1307,-0.1476,0.8097,-0.6299,0.0989,0.0934,0.1051,0.6,15.24,19.09,347.66,-21.34,1.65,5.0,45.177982,14.555712,26.2,NaN,68.63,2.0,191.83,20 / 35,512516,2021-12-16 11:05:22:712
0.011,3.1661,8.583,0.1582,3.6003,9.1205,0.2581,0.1811,-0.6204,0.0799,-0.2709,-0.4977,0.11,14.89,18.96,2.7,-21.54,-0.99,5.0,45.177814,14.555658,26.6,NaN,68.66,2.0,192.37,20 / 35,513016,2021-12-16 11:05:23:212
0.2771,3.8081,9.024,0.2823,3.7423,9.0601,-0.13,0.1115,-0.5211,0.1189,-0.1097,-0.2002,-0.19,15.06,18.96,3.98,-21.58,-1.46,5.0,45.177814,14.555658,26.6,NaN,68.66,2.0,192.37,20 / 35,513516,2021-12-16 11:05:23:712
0.6791,4.0451,8.5211,0.1505,3.928,8.9844,-0.7337,0.0384,-1.1137,-0.0305,-0.1636,-0.2211,-0.49,14.59,19.26,3.4,-23.67,-1.1,5.0,45.177647,14.555605,27.2,NaN,69.95,2.0,191.72,19 / 35,514016,2021-12-16 11:05:24:212
-0.1721,3.7361,8.3171,0.391,3.7992,9.0324,0.32,0.1151,0.5065,-0.0676,0.0538,-0.0014,-0.54,15.06,19.8,16.98,-22.79,-2.48,5.0,45.177647,14.555605,27.2,NaN,69.95,2.0,191.72,19 / 35,514516,2021-12-16 11:05:24:712
-0.2651,3.6311,9.0281,0.0952,3.4224,9.1896,0.211,-0.1249,-0.5653,-0.0505,-0.0037,-0.0714,-0.36,15.11,19.56,2.05,-20.7,-0.72,5.0,45.177475,14.555553,27.4,NaN,72.6,2.0,190.73,21 / 35,515017,2021-12-16 11:05:25:213
0.794,3.801,10.68,0.1024,3.5596,9.1372,-0.1915,-0.5795,1.0803,0.0721,-0.384,-0.5824,-0.9,14.94,19.09,7.91,-21.19,0.03,5.0,45.177475,14.555553,27.4,NaN,72.6,2.0,190.73,21 / 35,515516,2021-12-16 11:05:25:712
0.5741,3.363,8.648,0.0871,3.7194,9.0735,-0.0268,0.2141,0.0087,-0.1085,0.3626,0.5772,-0.06,14.89,19.14,4.3,-23.08,-1.44,5.0,45.177296,14.55551,27.2,NaN,71.86,2.0,189.98,21 / 35,516016,2021-12-16 11:05:26:212
0.179,3.638,8.8301,0.4892,3.5244,9.1384,-0.0145,0.4037,-0.2304,-0.0297,-0.202,-0.2772,-0.49,15.0,19.56,5.17,-21.34,-1.73,5.0,45.177296,14.55551,27.2,NaN,71.86,2.0,189.98,21 / 35,516516,2021-12-16 11:05:26:712
0.8921,4.097,9.756,0.489,3.5203,9.14,-0.7381,-0.5799,1.2763,-0.001,-0.2453,-0.3627,-0.36,15.41,19.39,5.34,-20.86,-2.05,5.0,45.17712,14.555467,27.0,NaN,73.79,2.1,189.55,22 / 35,517016,2021-12-16 11:05:27:212
0.236,4.014,8.885,0.3399,3.7074,9.0725,0.1738,-0.1368,-1.1747,-0.0418,-0.0815,-0.2498,-1.09,14.34,19.91,19.3,-22.33,-2.53,5.0,45.17712,14.555467,27.0,NaN,73.79,2.1,189.55,22 / 35,517516,2021-12-16 11:05:27:712
0.698,3.791,9.462,0.477,3.6217,9.1009,-0.2173,0.0774,0.2639,0.0043,-0.1275,-0.1413,-0.79,14.94,19.2,16.0,-21.67,-3.0,5.0,45.176937,14.555422,26.6,NaN,72.85,2.1,189.65,21 / 35,518017,2021-12-16 11:05:28:213
0.117,3.801,7.64,0.7238,3.9446,8.9491,0.4355,-0.5968,0.0844,0.0495,-0.1001,-0.1588,-1.09,14.51,19.69,24.42,-23.72,-4.62,5.0,45.176937,14.555422,26.6,NaN,72.85,2.1,189.65,21 / 35,518516,2021-12-16 11:05:28:712
0.375,3.827,10.34,0.3762,3.7007,9.0738,-0.5498,0.2212,-0.6747,-0.0022,-0.0278,0.0518,-0.6,14.21,19.09,17.07,-22.17,-2.37,5.0,45.176765,14.555378,26.4,NaN,72.56,2.1,190.16,20 / 35,519016,2021-12-16 11:05:29:212
0.1961,3.743,7.532,0.3911,3.706,9.071,0.0376,-0.1595,0.081,-0.036,0.1299,0.2897,-0.54,14.64,19.86,6.86,-22.39,-2.41,5.0,45.176765,14.555378,26.4,NaN,72.56,2.1,190.16,20 / 35,519517,2021-12-16 11:05:29:713
0.225,4.275,10.503,0.2816,3.7063,9.0749,-0.0514,-0.7437,0.7783,-0.0092,-0.063,-0.154,-0.9,15.24,19.74,14.32,-22.21,-1.78,5.0,45.176575,14.55533,25.5,NaN,75.85,2.1,190.46,18 / 35,520016,2021-12-16 11:05:30:212
0.2531,3.221,8.648,0.2019,3.7919,9.0416,-0.4802,-0.0736,-0.5763,-0.1334,0.1133,0.1636,-0.49,13.91,19.39,4.36,-22.75,-1.28,5.0,45.176575,14.55533,25.5,NaN,75.85,2.1,190.46,18 / 35,520516,2021-12-16 11:05:30:712
0.663,3.4511,9.3851,0.4081,3.5527,9.1314,0.1405,0.0134,0.8901,-0.0214,-0.1424,-0.2746,-0.84,14.34,21.0,19.51,-21.24,-2.56,5.0,45.176388,14.555285,24.9,NaN,78.17,2.1,190.11,19 / 35,521017,2021-12-16 11:05:31:213
0.7031,4.368,10.3181,0.7355,3.5422,9.1149,-0.084,-0.8225,-2.0013,-0.0434,-0.5979,-0.833,-1.2,14.1,20.64,25.93,-21.17,-4.61,5.0,45.176388,14.555285,24.9,NaN,78.17,2.1,190.11,19 / 35,521516,2021-12-16 11:05:31:712
0.806,3.0251,9.0641,0.3863,3.9117,8.9844,-0.5421,1.0112,-0.1945,0.1228,-0.3389,-0.715,-0.41,13.09,20.94,14.25,-23.51,-2.46,5.0,45.17621,14.55523,24.1,NaN,75.83,2.1,190.39,18 / 35,522017,2021-12-16 11:05:32:213
-0.15,3.552,10.601,0.3186,3.8443,9.0161,0.7937,-0.3846,0.0494,0.0182,0.9217,1.6244,0.41,13.2,20.94,17.26,-23.34,-3.08,5.0,45.17621,14.55523,24.1,NaN,75.83,2.1,190.39,18 / 35,522517,2021-12-16 11:05:32:713
-0.059,3.5351,8.147,0.2685,3.8134,9.0309,-0.2187,0.5458,0.5397,-0.0848,0.6043,1.1011,0.54,13.56,21.71,358.32,-23.41,-2.29,5.0,45.176025,14.555173,22.8,NaN,77.25,2.1,190.37,19 / 35,523017,2021-12-16 11:05:33:213
-0.019,3.473,9.615,0.2082,3.7805,9.0463,0.2171,0.2772,-0.5378,0.0656,0.0125,0.0208,0.24,12.71,22.01,7.25,-21.62,-1.32,5.0,45.176025,14.555173,22.8,NaN,77.25,2.1,190.37,19 / 35,523516,2021-12-16 11:05:33:712
0.459,3.8171,8.681,0.4326,3.7644,9.045,-0.5378,0.04,0.3614,-0.0855,-0.9116,-1.6439,-0.49,12.49,22.39,13.77,-22.47,-1.71,5.0,45.175823,14.555125,20.7,NaN,79.2,2.0,189.93,20 / 35,524016,2021-12-16 11:05:34:212
0.7151,3.501,11.1971,0.6549,3.7356,9.0436,0.4301,-0.3255,-2.4287,-0.0466,-0.0991,-0.2813,-2.16,12.11,22.44,54.86,-22.87,-4.39,5.0,45.175823,14.555125,20.7,NaN,79.2,2.0,189.93,20 / 35,524516,2021-12-16 11:05:34:712
1.1291,4.409,6.1061,0.3175,4.0254,8.9368,0.1926,0.9374,-1.772,-0.0474,-0.3553,-1.0281,-6.96,9.66,20.76,85.31,-24.2,-2.55,5.0,45.175625,14.555077,18.9,NaN,77.57,1.9,190.25,20 / 35,525016,2021-12-16 11:05:35:212
1.328,4.229,10.043,0.6039,4.0208,8.9241,-0.8479,0.2009,-1.4904,0.0707,0.036,0.4269,0.0,12.79,22.44,21.69,-23.94,-3.08,5.0,45.175625,14.555077,18.9,NaN,77.57,1.9,190.25,20 / 35,525517,2021-12-16 11:05:35:713
0.4811,3.5441,9.3731,0.5837,4.1472,8.8674,0.3264,0.5341,-0.5873,0.0868,0.6736,1.0544,0.41,12.79,22.2,30.06,-25.02,-3.77,5.0,45.175434,14.555025,18.2,NaN,74.64,2.0,191.94,21 / 35,526016,2021-12-16 11:05:36:212
-0.15,3.434,8.006,0.2031,4.1222,8.8959,0.3279,0.6699,0.9105,-0.0535,0.5008,0.9335,0.41,12.54,21.71,11.14,-24.86,-1.31,5.0,45.175434,14.555025,18.2,NaN,74.64,2.0,191.94,21 / 35,526516,2021-12-16 11:05:36:712
-0.6461,3.6401,8.514,0.1263,4.0727,8.9201,-0.138,1.1718,-0.2122,-0.0045,0.9109,1.6116,0.54,12.41,22.01,338.8,-24.54,-0.81,5.0,45.175243,14.554975,16.3,NaN,75.99,1.9,190.48,20 / 35,527016,2021-12-16 11:05:37:212
0.09,4.121,10.017,0.0457,3.9941,8.9563,0.1937,-0.3002,0.0353,-0.0807,0.033,-0.0037,0.06,12.96,22.14,2.21,-24.03,-0.29,5.0,45.175243,14.554975,16.3,NaN,75.99,1.9,190.48,20 / 35,527517,2021-12-16 11:05:37:713
0.1571,4.3151,8.849,0.1181,4.0299,8.9396,0.1251,-0.0709,-0.504,0.0554,-0.0402,0.0073,-0.6,12.54,22.09,24.61,-24.26,-0.76,5.0,45.175053,14.554933,14.1,NaN,75.97,1.9,190.16,20 / 35,528016,2021-12-16 11:05:38:212
-0.201,4.296,10.0121,0.3765,4.2277,8.8405,0.4855,-0.0267,-0.1466,0.0447,0.5383,0.8317,-0.84,12.49,22.74,64.59,-25.54,-2.44,5.0,45.175053,14.554933,14.1,NaN,75.97,1.9,190.16,20 / 35,528516,2021-12-16 11:05:38:712
-0.636,4.863,10.235,0.1081,4.2732,8.826,-0.3681,-0.9489,2.5362,-0.0087,-0.3288,-0.6108,-0.41,12.0,22.2,9.07,-25.75,-0.52,5.0,45.17487,14.554892,12.6,NaN,75.16,1.9,189.77,21 / 35,529016,2021-12-16 11:05:39:212
-1.0099,4.5641,8.772,-0.1558,4.2717,8.826,0.176,0.304,-0.1609,-0.0346,-0.4652,-0.9729,-0.79,11.89,23.1,40.81,-25.94,0.94,5.0,45.17487,14.554892,12.6,NaN,75.16,1.9,189.77,21 / 35,529516,2021-12-16 11:05:39:712
-1.488,3.959,10.476,-0.8047,4.1175,8.8639,1.0097,-0.4427,0.5655,-0.2432,0.8903,1.2305,0.71,11.94,23.1,290.14,-25.77,3.28,5.0,45.17468,14.55485,11.2,NaN,74.82,1.9,189.13,21 / 35,530016,2021-12-16 11:05:40:212
-0.746,4.425,7.736,-0.7096,4.3477,8.7615,-0.1366,-0.342,-0.6202,-0.1044,1.2519,2.9147,0.0,11.04,23.21,272.1,-25.48,5.43,5.0,45.17468,14.55485,11.2,NaN,74.82,1.9,189.13,21 / 35,530516,2021-12-16 11:05:40:712
-1.95,4.296,10.359,-0.6687,4.3279,8.7746,0.9815,-0.4343,0.0602,-0.0184,0.335,0.7043,-0.41,11.94,23.7,277.14,-26.19,3.77,5.0,45.17449,14.554812,10.5,NaN,75.6,1.9,187.25,21 / 35,531016,2021-12-16 11:05:41:212
-0.248,4.497,7.6811,-0.8977,4.3703,8.733,-0.9092,0.1271,-0.3478,-0.2874,1.4629,3.6149,-0.84,10.86,23.59,240.14,-26.46,5.87,5.0,45.17449,14.554812,10.5,NaN,75.6,1.9,187.25,21 / 35,531516,2021-12-16 11:05:41:712
-0.567,4.662,10.388,-0.4067,4.4335,8.7378,0.5909,-0.9901,0.208,0.2068,-1.7596,-3.7214,-1.26,10.8,24.11,186.37,-26.88,2.66,5.0,45.174305,14.55479,10.0,NaN,75.52,1.9,183.97,21 / 35,532016,2021-12-16 11:05:42:212
0.4571,4.641,7.4321,-0.1893,4.6119,8.6524,0.465,0.3556,-2.0076,-1.0E-4,1.2321,2.7405,-1.99,11.16,24.11,137.28,-28.05,1.25,5.0,45.174305,14.55479,10.0,NaN,75.52,1.9,183.97,21 / 35,532516,2021-12-16 11:05:42:712
0.1721,4.3151,9.6581,-0.0922,4.509,8.7081,-0.0624,-0.3578,-0.0681,0.0494,-0.098,-0.1922,-1.91,10.74,24.54,132.04,-27.14,0.47,5.0,45.174107,14.554778,9.4,NaN,77.33,1.9,183.02,22 / 35,533016,2021-12-16 11:05:43:212
-0.5689,4.5761,8.004,-0.2678,4.6438,8.6333,-0.209,0.4519,-1.1492,0.0351,-0.2233,-0.4126,-1.61,9.96,24.96,158.16,-28.26,1.78,5.0,45.174107,14.554778,9.4,NaN,77.33,1.9,183.02,22 / 35,533516,2021-12-16 11:05:43:712
0.5741,4.6241,9.639,-0.3487,4.5323,8.6895,-0.4744,0.0797,-0.1836,-0.0402,0.2274,0.4729,-2.51,9.96,24.71,143.86,-27.53,2.3,5.0,45.173916,14.554772,9.3,NaN,76.18,1.9,180.8,23 / 35,534016,2021-12-16 11:05:44:212
0.4181,4.373,9.182,0.2369,4.6944,8.6068,-0.141,0.0766,-1.0635,0.0054,0.1343,0.2845,-2.64,9.71,24.36,126.44,-28.41,-1.21,5.0,45.173916,14.554772,9.3,NaN,76.18,1.9,180.8,23 / 35,534517,2021-12-16 11:05:44:713
0.962,5.079,8.1191,-0.0412,4.7953,8.5541,-1.016,-0.0591,-0.5825,-0.0265,0.0314,-0.0731,-2.29,10.01,25.01,150.02,-29.62,-0.25,5.0,45.173725,14.554767,9.5,NaN,77.51,1.9,181.72,22 / 35,535017,2021-12-16 11:05:45:213
-0.694,4.488,9.758,0.0569,4.8976,8.4959,0.7989,0.0757,-0.2162,-0.0623,-0.6678,-1.6247,-1.5,10.44,24.54,154.28,-30.24,-2.04,5.0,45.173725,14.554767,9.5,NaN,77.51,1.9,181.72,22 / 35,535516,2021-12-16 11:05:45:712
-0.15,4.76,8.423,-0.2297,4.8844,8.5006,-0.0711,0.3652,-1.0007,0.0089,0.3512,0.7002,-1.99,10.09,24.49,157.77,-29.87,1.55,5.0,45.173527,14.554762,9.8,NaN,77.18,2.0,181.79,23 / 35,536017,2021-12-16 11:05:46:213
-0.241,4.748,8.588,-0.1473,4.751,8.5777,-0.1222,0.0859,1.1114,0.0682,-0.1677,-0.2905,-1.8,10.31,24.36,150.68,-28.71,1.05,5.0,45.173527,14.554762,9.8,NaN,77.18,2.0,181.79,23 / 35,536516,2021-12-16 11:05:46:712
-0.378,4.7411,9.4811,-0.1844,4.7363,8.5851,0.2241,0.6364,-0.342,0.0087,-0.5431,-1.2921,-0.71,10.56,24.3,166.17,-28.88,1.23,5.0,45.173344,14.554758,11.0,NaN,76.87,2.0,181.3,23 / 35,537017,2021-12-16 11:05:47:213
-1.0001,4.677,8.5691,-0.9259,4.2939,8.7679,0.1678,-0.2938,0.6661,0.0587,-0.7989,-1.9114,0.24,10.5,24.71,249.22,-25.97,6.03,5.0,45.173344,14.554758,11.0,NaN,76.87,2.0,181.3,23 / 35,537516,2021-12-16 11:05:47:712
-0.7751,3.774,10.6391,-0.6139,4.2535,8.8148,-0.2156,0.07,-0.2161,-0.0186,-0.0554,-0.0036,0.11,10.5,24.9,242.46,-25.7,3.98,5.0,45.173153,14.554757,11.6,NaN,76.0,2.0,180.45,23 / 35,538016,2021-12-16 11:05:48:212
-0.868,3.444,6.8291,-0.2763,4.4965,8.7106,0.8223,-0.1278,-0.1928,0.0198,-0.0978,-0.3972,-0.41,10.31,25.26,197.14,-27.29,1.82,5.0,45.173153,14.554757,11.6,NaN,76.0,2.0,180.45,23 / 35,538516,2021-12-16 11:05:48:712
-0.186,4.3031,6.96,0.1818,4.6652,8.624,0.1935,0.4606,1.3888,0.0421,1.0941,2.5506,-0.79,10.44,24.36,165.61,-28.05,0.88,5.0,45.172962,14.554755,12.0,NaN,77.1,2.0,180.41,23 / 35,539016,2021-12-16 11:05:49:212
-1.421,4.5281,10.941,0.5218,4.7045,8.5887,0.9286,-0.203,0.32,-0.2332,0.1132,-0.5405,-0.79,10.44,24.49,130.99,-29.5,-5.88,5.0,45.172962,14.554755,12.0,NaN,77.1,2.0,180.41,23 / 35,539516,2021-12-16 11:05:49:712
0.1721,4.454,6.989,0.5547,4.7963,8.5357,0.9928,0.4521,-1.2444,-0.0154,0.4439,0.4931,-1.61,10.39,23.64,136.16,-29.25,-2.02,5.0,45.17277,14.55475,12.4,NaN,77.08,2.1,181.07,23 / 35,540016,2021-12-16 11:05:50:212
0.411,4.9661,7.6211,0.5207,4.5697,8.6613,-0.2086,-0.0177,-0.5641,0.0469,0.1233,0.4759,-2.64,9.9,24.49,116.71,-27.77,-3.44,5.0,45.17277,14.55475,12.4,NaN,77.08,2.1,181.07,23 / 35,540516,2021-12-16 11:05:50:712
0.5171,4.3751,9.564,0.171,4.546,8.6876,-0.25,-0.2394,1.0218,-0.0139,0.1491,0.1484,-1.86,10.69,24.49,118.79,-27.62,-1.13,5.0,45.172585,14.554742,12.8,NaN,75.77,2.1,181.96,22 / 35,541017,2021-12-16 11:05:51:213
0.32,3.762,9.888,0.5473,4.3007,8.7963,0.3021,0.6521,-1.4017,-0.0869,0.3299,0.7311,-1.74,10.5,23.76,103.9,-26.79,-4.0,5.0,45.172585,14.554742,12.8,NaN,75.77,2.1,181.96,22 / 35,541516,2021-12-16 11:05:51:712
-0.093,4.4231,6.254,0.6852,4.5616,8.654,0.4198,0.4089,1.1853,0.1243,-0.7065,-1.4304,-1.69,10.74,23.7,101.2,-26.45,-4.23,5.0,45.172405,14.554738,14.1,NaN,74.39,2.1,180.27,22 / 35,542016,2021-12-16 11:05:52:212
-0.4039,4.136,9.459,0.025,4.2873,8.8198,0.0437,0.3041,1.1754,-0.0036,0.0744,0.1657,-1.61,12.0,23.64,85.31,-26.21,-0.22,5.0,45.172405,14.554738,14.1,NaN,74.39,2.1,180.27,22 / 35,542517,2021-12-16 11:05:52:713
-0.239,3.7961,9.722,0.0071,4.2871,8.8199,0.2377,0.0734,0.4998,0.1099,-0.953,-1.7533,-1.91,11.59,23.21,59.03,-25.28,0.75,5.0,45.172234,14.554733,15.6,NaN,72.52,2.1,182.0,22 / 35,543016,2021-12-16 11:05:53:212
0.5,4.655,7.6691,0.1025,4.1895,8.8661,-0.2243,0.0598,-1.4294,0.027,-0.406,-0.6626,-2.16,11.21,23.34,85.17,-25.17,-0.25,5.0,45.172234,14.554733,15.6,NaN,72.52,2.1,182.0,22 / 35,543516,2021-12-16 11:05:53:712
0.777,5.313,7.233,0.4895,4.6095,8.642,-0.2756,0.0063,-0.8596,-0.0441,0.4993,0.9024,-2.46,11.29,23.51,114.47,-28.15,-3.36,5.0,45.17205,14.554735,16.1,NaN,73.15,2.0,181.0,24 / 35,544016,2021-12-16 11:05:54:212
-0.3491,4.011,10.8071,0.1818,4.5931,8.6626,-0.0214,-0.1363,0.1869,0.0455,-0.0793,0.1753,-2.16,10.74,23.4,110.47,-27.5,-0.7,5.0,45.17205,14.554735,16.1,NaN,73.15,2.0,181.0,24 / 35,544516,2021-12-16 11:05:54:712
-0.471,4.428,10.014,0.361,4.5504,8.6795,-0.6843,-0.4923,0.5391,0.027,-0.0707,0.3337,-2.4,11.04,23.64,117.4,-27.59,-1.4,5.0,45.17187,14.554732,16.5,NaN,73.03,2.1,181.1,25 / 35,545017,2021-12-16 11:05:55:213
0.758,4.691,7.91,0.2613,4.4559,8.732,-0.4474,-0.2566,0.8446,-0.0197,0.0699,0.2745,-2.59,11.34,23.46,99.34,-27.02,-1.71,5.0,45.17187,14.554732,16.5,NaN,73.03,2.1,181.1,25 / 35,545517,2021-12-16 11:05:55:713
