ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.503,1.7441,9.828,1.2929,1.8543,9.5426,-0.057,0.1723,0.2905,-0.0263,-0.0131,0.0348,4.26,24.54,-22.8,346.22,-10.9,-7.72,5.0,45.373672,15.120002,453.2,NaN,81.33,2.3,58.71,17 / 39,485521,2021-12-17 08:24:36:882
1.371,1.883,9.581,1.4657,1.807,9.5266,0.1896,-0.0705,-0.0904,-0.0044,0.0151,0.0073,4.44,25.14,-23.16,345.43,-10.65,-8.74,5.0,45.373672,15.120002,453.2,NaN,81.33,2.3,58.71,17 / 39,486021,2021-12-17 08:24:37:382
0.962,2.046,9.6431,1.1231,1.8423,9.5664,0.2822,-0.0062,0.1158,0.0072,0.0694,-0.0173,5.1,25.26,-23.4,344.62,-10.76,-7.33,5.0,45.373775,15.120247,452.8,NaN,77.99,2.3,59.81,16 / 39,486522,2021-12-17 08:24:37:883
1.1291,1.7711,9.392,1.0417,1.8387,9.5762,-0.1876,-0.1602,-0.5549,-8.0E-4,0.0162,0.0815,6.11,25.09,-23.46,343.61,-10.87,-6.21,5.0,45.373775,15.120247,452.8,NaN,77.99,2.3,59.81,16 / 39,487022,2021-12-17 08:24:38:383
0.8951,1.809,9.4301,1.0463,1.8537,9.5728,0.0636,0.0782,0.1843,0.0249,-0.0012,-0.0158,6.0,24.71,-23.46,343.58,-10.78,-6.24,5.0,45.37388,15.120487,451.8,NaN,78.1,2.3,58.72,16 / 39,487522,2021-12-17 08:24:38:883
1.0241,2.271,9.7871,0.9792,2.0468,9.5406,-0.1007,-0.2228,-0.3213,0.0127,0.0111,0.0076,6.54,25.31,-23.94,342.18,-12.05,-5.86,5.0,45.37388,15.120487,451.8,NaN,78.1,2.3,58.72,16 / 39,488021,2021-12-17 08:24:39:382
1.206,2.336,9.249,1.0428,2.3202,9.471,0.0502,0.1669,0.6642,0.03,-0.0155,0.0193,6.6,24.96,-24.24,342.17,-13.36,-6.17,5.0,45.373997,15.120725,451.5,NaN,77.81,2.2,56.44,16 / 39,488522,2021-12-17 08:24:39:883
1.151,2.5061,10.0031,1.0694,2.2326,9.4891,0.2623,-0.1869,-0.2758,-0.0162,-0.0016,-0.0905,5.1,26.51,-24.36,346.26,-13.11,-6.59,5.0,45.373997,15.120725,451.5,NaN,77.81,2.2,56.44,16 / 39,489022,2021-12-17 08:24:40:383
1.218,1.979,8.21,1.0116,2.5023,9.4279,-0.0568,0.3677,-0.1712,0.081,0.0355,0.1458,8.21,24.06,-23.16,340.08,-14.26,-6.09,5.0,45.37412,15.12096,451.6,NaN,76.74,2.2,56.66,15 / 39,489521,2021-12-17 08:24:40:882
1.2611,2.3741,9.509,1.1653,2.3521,9.4488,-0.0185,-0.1439,-0.3827,0.0085,-0.0377,-0.0265,6.71,25.2,-24.3,341.64,-13.88,-7.03,5.0,45.37412,15.12096,451.6,NaN,76.74,2.2,56.66,15 / 39,490022,2021-12-17 08:24:41:383
1.199,2.2541,9.356,1.1048,2.4089,9.4418,-0.0794,0.1354,-0.0843,-0.0334,0.0488,0.0318,6.71,25.5,-24.54,342.19,-14.48,-7.03,5.0,45.374245,15.121195,452.1,NaN,81.71,2.2,55.19,15 / 39,490521,2021-12-17 08:24:41:882
1.431,2.273,9.423,1.2502,2.3984,9.4263,-0.1121,0.012,0.3458,0.0135,-0.0729,0.0059,6.06,25.8,-23.94,343.85,-14.11,-7.13,5.0,45.374245,15.121195,452.1,NaN,81.71,2.2,55.19,15 / 39,491021,2021-12-17 08:24:42:382
1.491,2.7161,9.9281,1.3739,2.2843,9.4374,-0.1514,-0.1801,-0.4409,-0.0249,0.0088,0.0428,6.41,25.26,-25.26,342.32,-13.63,-8.29,5.0,45.374374,15.121437,450.8,NaN,79.27,2.2,54.2,15 / 39,491522,2021-12-17 08:24:42:883
1.479,2.1941,9.612,1.3401,2.3546,9.425,-0.051,-0.1395,0.4668,0.0318,0.0045,0.0122,6.54,24.0,-24.49,340.28,-13.72,-8.05,5.0,45.374374,15.121437,450.8,NaN,79.27,2.2,54.2,15 / 39,492022,2021-12-17 08:24:43:383
1.338,2.345,9.758,1.37,2.2848,9.4379,0.1488,0.1165,0.0262,-0.0159,-0.0186,-0.029,5.59,25.01,-24.11,342.45,-13.71,-8.29,5.0,45.374496,15.12168,450.0,NaN,80.27,2.2,55.08,17 / 39,492521,2021-12-17 08:24:43:882
1.244,2.702,9.732,1.3853,2.4351,9.398,0.2996,0.5417,0.5326,0.0151,0.0171,-0.0165,5.89,25.26,-24.54,342.29,-14.22,-8.46,5.0,45.374496,15.12168,450.0,NaN,80.27,2.2,55.08,17 / 39,493022,2021-12-17 08:24:44:383
1.022,2.223,8.942,1.314,2.3238,9.4363,-0.2334,-0.2682,-0.5077,0.0022,0.0188,0.0429,5.89,26.21,-27.06,342.87,-13.74,-7.97,5.0,45.374607,15.12193,448.8,NaN,84.48,2.1,56.07,16 / 39,493521,2021-12-17 08:24:44:882
0.002,1.613,11.7,1.1456,2.303,9.4633,-0.5184,-0.4627,1.925,0.1845,0.0433,0.3796,10.61,27.84,-9.96,337.48,-13.58,-6.9,5.0,45.374607,15.12193,448.8,NaN,84.48,2.1,56.07,16 / 39,494021,2021-12-17 08:24:45:382
1.46,2.4671,9.737,1.0193,2.2369,9.4936,0.0217,0.2015,0.2167,-0.0263,0.0213,0.0752,11.29,29.21,-15.79,338.19,-13.35,-6.15,5.0,45.374718,15.122182,447.7,NaN,83.31,2.1,56.83,18 / 39,494522,2021-12-17 08:24:45:883
1.3301,2.013,9.141,1.2582,2.3816,9.4295,0.0104,0.4122,0.5215,0.0734,0.0235,0.2353,14.59,22.44,-24.79,326.04,-13.93,-7.38,5.0,45.374718,15.122182,447.7,NaN,83.31,2.1,56.83,18 / 39,495021,2021-12-17 08:24:46:382
1.625,2.072,9.8351,1.1919,2.2804,9.4631,-0.4396,0.2228,-0.3725,-0.1433,-0.2258,-0.9321,1.56,24.41,-15.66,351.66,-13.65,-7.09,5.0,45.374825,15.122438,446.9,NaN,84.17,2.1,57.73,18 / 39,495521,2021-12-17 08:24:46:882
1.1801,2.123,9.138,1.3131,2.2407,9.4565,-0.2708,0.0388,-0.2249,0.0963,0.1266,0.5719,11.81,25.01,-21.84,332.74,-13.09,-7.86,5.0,45.374825,15.122438,446.9,NaN,84.17,2.1,57.73,18 / 39,496022,2021-12-17 08:24:47:383
1.2611,2.118,9.804,1.3275,2.1293,9.4802,0.076,0.0237,-0.3143,-0.0327,-0.0246,-0.1321,8.81,21.0,-18.71,334.61,-12.66,-7.99,5.0,45.374935,15.122698,446.1,NaN,84.4,2.1,58.19,19 / 39,496521,2021-12-17 08:24:47:882
1.244,2.2211,9.6461,1.2795,2.1338,9.4858,0.0552,0.0109,-0.0491,-0.0452,-0.0716,-0.3215,8.04,32.59,-21.36,343.61,-12.58,-7.69,5.0,45.374935,15.122698,446.1,NaN,84.4,2.1,58.19,19 / 39,497022,2021-12-17 08:24:48:383
1.034,2.2451,9.3611,1.2651,2.0738,9.501,0.0186,-0.0585,0.0102,0.1093,0.1323,0.6996,14.4,20.51,-23.76,325.92,-12.12,-7.5,5.0,45.37505,15.122963,445.2,NaN,85.39,2.1,58.99,18 / 39,497522,2021-12-17 08:24:48:883
1.0811,2.465,9.854,1.277,2.1142,9.4905,-0.0091,-0.2012,-0.227,-0.0764,-0.0606,-0.4548,9.6,24.0,-17.46,335.55,-12.45,-7.66,5.0,45.37505,15.122963,445.2,NaN,85.39,2.1,58.99,18 / 39,498021,2021-12-17 08:24:49:382
1.007,2.2901,9.533,1.153,2.189,9.4894,-0.0587,0.0257,0.1694,-0.0205,-0.1236,-0.5193,3.71,27.24,-20.04,348.23,-12.9,-6.93,5.0,45.375153,15.123235,443.7,NaN,85.7,2.0,60.1,18 / 39,498521,2021-12-17 08:24:49:882
1.0811,2.1491,9.483,1.1582,2.2296,9.4793,-0.3078,-0.1245,-0.407,0.055,0.1665,0.7381,13.91,26.34,-22.56,331.02,-13.14,-6.97,5.0,45.375153,15.123235,443.7,NaN,85.7,2.0,60.1,18 / 39,499022,2021-12-17 08:24:50:383
1.539,2.223,9.2771,1.2985,2.1676,9.4755,0.0436,-0.0339,0.0946,-0.0359,-0.0584,-0.127,8.76,27.9,-26.4,339.18,-12.77,-7.8,5.0,45.375263,15.123503,442.8,NaN,85.64,2.0,59.93,18 / 39,499522,2021-12-17 08:24:50:883
1.436,2.333,10.263,1.3078,2.0875,9.4922,0.0054,-0.0183,-0.148,0.0213,0.071,0.2761,8.51,15.41,-23.94,327.93,-12.29,-7.84,5.0,45.375263,15.123503,442.8,NaN,85.64,2.0,59.93,18 / 39,500022,2021-12-17 08:24:51:383
1.182,2.003,9.203,1.3097,2.1472,9.4786,0.239,-0.0646,0.19,0.0081,-0.0048,-0.1441,8.89,23.34,-20.1,336.21,-12.53,-7.93,5.0,45.37536,15.123767,441.8,NaN,84.82,2.0,60.93,19 / 39,500521,2021-12-17 08:24:51:882
1.275,2.556,10.2041,1.197,2.164,9.4897,0.024,0.3145,0.2547,-0.089,-0.1437,-0.6108,0.9,21.6,-17.81,352.72,-12.8,-7.18,5.0,45.37536,15.123767,441.8,NaN,84.82,2.0,60.93,19 / 39,501021,2021-12-17 08:24:52:382
1.175,2.123,9.186,1.1116,2.2402,9.4824,-0.0999,-0.1795,-0.009,0.0908,0.1298,0.5396,10.91,14.4,-22.56,323.66,-13.03,-6.7,5.0,45.375473,15.124032,440.7,NaN,83.84,2.0,61.23,19 / 39,501522,2021-12-17 08:24:52:883
1.361,2.171,9.596,1.2475,2.147,9.4871,-0.3193,0.0143,-0.2097,-0.0901,-0.1554,-0.4034,4.09,22.74,-7.61,348.36,-12.85,-7.11,5.0,45.375473,15.124032,440.7,NaN,83.84,2.0,61.23,19 / 39,502022,2021-12-17 08:24:53:383
1.326,2.144,9.3371,1.4629,2.1478,9.4561,0.0039,-0.1698,-0.1592,0.0177,0.0455,0.1418,5.94,27.0,-26.1,342.72,-12.61,-8.74,5.0,45.375576,15.124292,439.7,NaN,84.56,2.0,60.61,19 / 39,502521,2021-12-17 08:24:53:882
1.3301,2.036,9.323,1.3288,2.0918,9.4884,0.0819,-0.1315,-0.2231,0.1169,0.1774,0.7439,16.91,18.79,-34.39,319.4,-12.33,-8.11,5.0,45.375576,15.124292,439.7,NaN,84.56,2.0,60.61,19 / 39,503021,2021-12-17 08:24:54:382
1.125,2.144,9.533,1.3421,2.1632,9.4705,-0.0678,0.0647,-0.2855,-0.0397,-0.0154,-0.1214,14.16,18.11,-27.66,322.56,-12.88,-8.15,5.0,45.37568,15.124552,438.7,NaN,84.56,2.0,61.5,19 / 39,503522,2021-12-17 08:24:54:883
1.316,2.115,9.354,1.2131,2.1987,9.4797,0.0761,-0.0277,0.1544,0.0041,-0.0836,-0.3501,16.99,17.29,-14.16,315.84,-12.96,-7.29,5.0,45.37568,15.124552,438.7,NaN,84.56,2.0,61.5,19 / 39,504021,2021-12-17 08:24:55:382
1.1291,2.352,9.5411,1.2053,2.2236,9.4749,0.0076,-0.3299,-0.3863,0.0084,-0.0135,-0.1237,14.46,26.51,-19.91,331.63,-13.11,-7.25,5.0,45.375774,15.12481,437.6,NaN,84.09,1.9,62.36,19 / 39,504521,2021-12-17 08:24:55:882
1.2491,2.364,9.387,1.1841,2.3554,9.4457,-0.2635,-0.0329,-0.2231,0.0143,0.0594,0.2045,18.6,25.56,-18.36,323.94,-13.9,-7.15,5.0,45.375774,15.12481,437.6,NaN,84.09,1.9,62.36,19 / 39,505021,2021-12-17 08:24:56:382
1.586,2.355,9.4451,1.3037,2.3063,9.442,-0.1084,0.2124,-0.0036,-0.0027,-0.0674,-0.1749,13.39,25.44,-13.69,331.41,-13.6,-7.86,5.0,45.375874,15.125073,436.9,NaN,83.97,1.9,63.68,20 / 39,505522,2021-12-17 08:24:56:883
1.2971,2.391,9.567,1.4137,2.2978,9.4282,-0.0716,-0.1579,-0.19,0.0737,0.1506,0.672,14.89,8.59,-23.46,306.76,-13.74,-8.49,5.0,45.375874,15.125073,436.9,NaN,83.97,1.9,63.68,20 / 39,506022,2021-12-17 08:24:57:383
1.536,2.25,9.536,1.387,2.4226,9.4009,0.0064,-0.1368,0.2418,-0.0098,-0.1473,-0.5272,8.94,22.61,-25.14,335.89,-13.98,-8.31,5.0,45.375965,15.125337,436.3,NaN,83.99,1.9,64.18,19 / 39,506521,2021-12-17 08:24:57:882
1.0841,2.3171,9.098,1.4019,2.4027,9.4038,0.0317,-0.2995,-0.4466,-0.0687,-0.0683,-0.3453,8.59,23.29,-23.76,335.88,-14.31,-8.52,5.0,45.375965,15.125337,436.3,NaN,83.99,1.9,64.18,19 / 39,507021,2021-12-17 08:24:58:382
1.1291,2.501,9.6461,1.2243,2.4729,9.4104,0.1292,-0.0077,-0.2388,-0.0595,0.0133,-0.2031,6.49,19.61,-22.31,340.1,-14.76,-7.82,5.0,45.376064,15.125605,435.0,NaN,85.83,1.9,63.13,19 / 39,507521,2021-12-17 08:24:58:882
1.101,2.321,9.203,1.1916,2.4972,9.4082,0.0728,-0.025,0.3143,-0.0089,-0.0998,-0.3348,7.2,20.34,-20.1,338.63,-14.75,-7.22,5.0,45.376064,15.125605,435.0,NaN,85.83,1.9,63.13,19 / 39,508021,2021-12-17 08:24:59:382
1.299,2.463,10.046,1.1141,2.3318,9.46,-0.0198,-0.1403,-0.7343,-0.0421,-0.0454,-0.2188,3.9,21.24,-13.86,346.62,-13.76,-6.72,5.0,45.376156,15.125873,434.4,NaN,84.44,1.9,65.02,19 / 39,508521,2021-12-17 08:24:59:882
1.196,2.096,9.227,1.1922,2.4347,9.4245,-0.25,0.13,0.0287,-0.0026,-0.0455,-0.0436,-0.66,22.99,-19.44,357.05,-14.38,-7.21,5.0,45.376156,15.125873,434.4,NaN,84.44,1.9,65.02,19 / 39,509022,2021-12-17 08:25:00:383
1.7441,2.424,9.617,1.3781,2.3433,9.4223,-0.3527,-0.0619,-0.1969,0.0217,-0.0135,0.0617,2.64,25.26,-20.59,348.35,-13.82,-8.32,5.0,45.37625,15.126143,432.9,NaN,84.35,1.9,64.99,20 / 39,509521,2021-12-17 08:25:00:882
1.235,2.18,9.275,1.4421,2.3718,9.4056,0.2051,0.1908,0.1459,-0.0014,0.0312,0.0348,0.36,22.44,-25.69,351.86,-14.0,-8.72,5.0,45.37625,15.126143,432.9,NaN,84.35,1.9,64.99,20 / 39,510022,2021-12-17 08:25:01:383
1.101,2.3261,9.825,1.3029,2.2916,9.4457,0.0556,-0.1352,-0.4565,-0.0785,-0.1438,-0.5758,-6.24,21.19,-25.61,5.13,-13.51,-7.85,5.0,45.376335,15.126418,431.9,NaN,84.85,1.9,65.75,20 / 39,510521,2021-12-17 08:25:01:882
1.251,2.3861,9.414,1.1738,2.3914,9.4379,0.1901,0.2016,0.1347,0.1163,0.2431,0.7481,7.74,18.41,-22.31,334.4,-13.85,-7.37,5.0,45.376335,15.126418,431.9,NaN,84.85,1.9,65.75,20 / 39,511022,2021-12-17 08:25:02:383
1.4621,2.283,9.3971,1.34,2.3067,9.4368,-0.3339,0.0562,-0.6261,0.0103,-0.0778,0.0052,8.51,23.94,-24.11,337.41,-13.67,-7.18,5.0,45.376427,15.126695,431.0,NaN,84.95,1.9,65.46,20 / 39,511521,2021-12-17 08:25:02:882
1.235,2.166,9.155,1.4882,2.3329,9.4081,-0.0153,0.2133,-0.0197,0.0195,0.0568,0.1371,9.9,22.74,-19.69,333.94,-13.81,-9.12,5.0,45.376427,15.126695,431.0,NaN,84.95,1.9,65.46,20 / 39,512021,2021-12-17 08:25:03:382
1.9601,2.384,9.816,1.3935,2.336,9.4219,0.0397,-0.106,-0.0289,0.0096,0.0077,-0.0342,7.2,19.09,-27.3,335.97,-13.64,-8.54,5.0,45.37652,15.126978,430.8,NaN,85.03,1.8,66.83,21 / 39,512521,2021-12-17 08:25:03:882
1.3571,2.463,9.615,1.4192,2.3136,9.4236,0.3037,0.0933,0.039,0.0606,0.1035,0.4111,13.61,10.26,-17.89,309.09,-13.65,-8.56,5.0,45.37652,15.126978,430.8,NaN,85.03,1.8,66.83,21 / 39,513022,2021-12-17 08:25:04:383
1.5221,2.2541,9.5261,1.3691,2.3466,9.4228,-0.0462,-7.0E-4,-0.0969,-0.1004,-0.183,-0.7451,7.86,24.96,-12.3,340.24,-13.84,-8.27,5.0,45.3766,15.127265,430.8,NaN,87.08,1.8,67.53,20 / 39,513522,2021-12-17 08:25:04:883
1.1411,2.369,9.4331,1.3943,2.2973,9.4313,-0.0505,-0.138,-0.1138,-0.0198,-0.063,-0.2467,5.04,25.69,-25.2,344.45,-13.46,-8.38,5.0,45.3766,15.127265,430.8,NaN,87.08,1.8,67.53,20 / 39,514021,2021-12-17 08:25:05:382
1.1201,2.34,9.3041,1.2748,2.4206,9.4173,-0.0818,-0.0774,0.2515,-0.0496,-0.1066,-0.4977,-0.79,24.06,-17.7,353.73,-14.09,-7.98,5.0,45.376682,15.127553,430.0,NaN,87.03,1.8,68.01,20 / 39,514522,2021-12-17 08:25:05:883
1.5941,2.4,9.9191,1.2877,2.3239,9.4399,-0.2982,-0.0642,-0.479,0.0318,-0.0059,0.0652,-0.9,26.1,-26.76,355.32,-13.72,-7.62,5.0,45.376682,15.127553,430.0,NaN,87.03,1.8,68.01,20 / 39,515021,2021-12-17 08:25:06:382
1.223,2.7521,8.985,1.2799,2.4099,9.4194,0.0635,-0.332,0.4417,0.0166,0.0175,0.0459,6.11,22.2,-24.19,341.16,-14.15,-7.79,5.0,45.376762,15.12784,429.5,NaN,86.66,1.7,68.75,20 / 39,515522,2021-12-17 08:25:06:883
1.2971,2.64,9.5981,1.3189,2.5837,9.3678,0.0338,0.0026,-0.0432,0.0184,0.0524,0.2629,7.09,16.86,-22.61,335.4,-15.28,-8.01,5.0,45.376762,15.12784,429.5,NaN,86.66,1.7,68.75,20 / 39,516021,2021-12-17 08:25:07:382
1.5101,2.79,9.584,1.2754,2.5887,9.3724,-0.0494,-0.1304,-0.3107,-0.0169,-0.041,-0.2229,5.1,18.11,-22.74,340.85,-15.31,-7.75,5.0,45.37684,15.128132,429.4,NaN,87.21,1.7,69.1,20 / 39,516522,2021-12-17 08:25:07:883
1.223,2.544,9.2771,1.3113,2.5048,9.3903,0.0684,-0.0089,0.129,0.0374,0.0208,0.2239,7.61,18.66,-18.41,335.3,-14.8,-7.95,5.0,45.37684,15.128132,429.4,NaN,87.21,1.7,69.1,20 / 39,517021,2021-12-17 08:25:08:382
1.713,2.4191,9.509,1.3711,2.5511,9.3692,0.2987,0.1149,0.1745,-0.0084,0.0151,0.0048,7.5,18.24,-19.31,334.06,-15.1,-8.4,5.0,45.376915,15.128422,429.1,NaN,87.62,1.7,69.48,20 / 39,517521,2021-12-17 08:25:08:882
1.211,2.5421,9.39,1.3247,2.4518,9.4023,0.2472,-0.0132,0.0916,-0.0396,-0.1595,-0.5115,1.39,21.19,-18.24,352.05,-14.33,-7.86,5.0,45.376915,15.128422,429.1,NaN,87.62,1.7,69.48,20 / 39,518022,2021-12-17 08:25:09:383
1.223,2.556,9.3851,1.3382,2.5142,9.3839,-0.2225,-0.0706,0.0796,-0.0518,-0.0496,-0.2634,-0.54,20.29,-18.84,355.9,-14.93,-8.24,5.0,45.37699,15.128713,428.5,NaN,87.6,1.7,70.03,20 / 39,518521,2021-12-17 08:25:09:882
1.563,2.6231,9.809,1.3549,2.4292,9.4039,-0.0392,-0.0695,-0.404,0.0927,0.1799,0.7514,11.76,18.6,-22.5,327.37,-14.49,-8.15,5.0,45.37699,15.128713,428.5,NaN,87.6,1.7,70.03,20 / 39,519022,2021-12-17 08:25:10:383
1.565,2.324,9.339,1.4055,2.53,9.3699,-0.0258,-0.115,-0.1635,-0.0164,-0.0418,-0.1434,7.69,17.51,-18.6,333.94,-14.87,-8.5,5.0,45.377064,15.12901,428.0,NaN,87.65,1.7,70.52,20 / 39,519521,2021-12-17 08:25:10:882
1.347,2.549,9.287,1.4347,2.4595,9.3842,-0.0321,-0.2927,-0.2674,0.0322,-0.038,-0.0301,5.21,23.7,-23.59,343.65,-14.32,-8.5,5.0,45.377064,15.12901,428.0,NaN,87.65,1.7,70.52,20 / 39,520022,2021-12-17 08:25:11:383
1.608,2.4221,9.1031,1.4597,2.5041,9.3685,-0.3147,0.0024,-0.0867,0.0791,0.1753,0.5695,8.21,15.36,-24.3,330.09,-14.85,-8.98,5.0,45.377132,15.129307,427.0,NaN,87.87,1.7,71.45,19 / 39,520521,2021-12-17 08:25:11:882
1.3901,2.5511,9.66,1.5227,2.4203,9.3805,0.1504,-0.1354,-0.3722,-0.1625,-0.2656,-0.9657,8.89,31.61,-22.61,340.97,-14.4,-9.09,5.0,45.377132,15.129307,427.0,NaN,87.87,1.7,71.45,19 / 39,521022,2021-12-17 08:25:12:383
1.469,2.556,9.591,1.429,2.4931,9.3762,0.067,0.1913,0.2642,-0.1354,-0.2109,-0.8946,3.19,33.19,-16.69,351.2,-14.64,-8.86,5.0,45.3772,15.129605,426.4,NaN,88.05,1.7,72.06,21 / 39,521521,2021-12-17 08:25:12:882
1.397,2.381,9.71,1.4374,2.416,9.3951,-0.1986,-0.1469,-0.5672,0.143,0.3153,1.2383,11.51,14.16,-18.54,320.3,-14.26,-8.7,5.0,45.3772,15.129605,426.4,NaN,88.05,1.7,72.06,21 / 39,522021,2021-12-17 08:25:13:382
1.493,2.405,9.0521,1.4292,2.4934,9.3761,0.3287,0.1046,0.4893,0.0619,0.0362,0.1321,12.0,14.89,-15.84,321.61,-14.43,-8.67,5.0,45.377274,15.129908,425.9,NaN,89.86,1.7,71.96,22 / 39,522521,2021-12-17 08:25:13:882
1.44,2.441,10.1921,1.4068,2.2416,9.4428,-0.0229,-0.2434,-0.8288,-0.121,-0.1712,-0.723,5.64,20.51,-18.41,340.56,-13.52,-8.52,5.0,45.377274,15.129908,425.9,NaN,89.86,1.7,71.96,22 / 39,523022,2021-12-17 08:25:14:383
1.3331,2.4101,9.1601,1.3829,2.4275,9.4003,0.1026,0.3027,0.4108,0.0094,0.0714,0.2038,10.99,19.86,-24.3,329.72,-13.96,-8.55,5.0,45.377335,15.130213,425.9,NaN,89.11,1.7,72.87,23 / 39,523521,2021-12-17 08:25:14:882
1.6631,2.4701,9.593,1.3728,2.2964,9.4346,0.1197,-0.1825,-0.1813,0.0363,0.032,0.2179,9.71,14.89,-21.54,325.97,-13.54,-8.28,5.0,45.377335,15.130213,425.9,NaN,89.11,1.7,72.87,23 / 39,524021,2021-12-17 08:25:15:382
1.352,2.247,9.555,1.3435,2.3306,9.4305,8.0E-4,-0.0477,0.0031,-0.0353,0.0444,0.0521,10.31,17.94,-21.71,329.69,-14.0,-8.34,5.0,45.377396,15.130518,425.2,NaN,89.61,1.7,74.23,22 / 39,524522,2021-12-17 08:25:15:883
1.1411,2.364,9.4301,1.3412,2.3388,9.4288,-0.2178,-0.1613,-0.0638,0.0232,0.0146,0.0766,7.8,14.29,-18.49,329.19,-13.69,-8.14,5.0,45.377396,15.130518,425.2,NaN,89.61,1.7,74.23,22 / 39,525021,2021-12-17 08:25:16:382
1.5341,2.288,9.5381,1.3611,2.3737,9.4172,0.0891,0.0505,-0.0361,-0.0275,-0.0293,-0.0913,7.44,15.9,-16.8,334.19,-14.01,-8.22,5.0,45.377457,15.130827,424.7,NaN,89.63,1.8,74.12,22 / 39,525521,2021-12-17 08:25:16:882
1.4741,2.697,9.665,1.3976,2.3535,9.4169,-0.0734,-0.3434,-0.2399,0.018,-0.0308,-0.032,10.99,19.39,-11.21,328.84,-13.89,-8.44,5.0,45.377457,15.130827,424.7,NaN,89.63,1.8,74.12,22 / 39,526021,2021-12-17 08:25:17:382
1.5671,2.723,9.4541,1.4223,2.5377,9.3652,0.0537,-0.24,0.3782,0.0502,0.0403,0.0859,12.96,20.94,-16.74,327.35,-14.77,-8.74,5.0,45.377514,15.131133,424.3,NaN,89.34,1.8,74.9,23 / 39,526522,2021-12-17 08:25:17:883
1.407,2.7401,9.524,1.4365,2.6009,9.3457,-0.1253,-0.06,-0.1759,-0.0627,-0.0894,-0.2665,5.89,18.71,-23.81,338.55,-15.38,-8.74,5.0,45.377514,15.131133,424.3,NaN,89.34,1.8,74.9,23 / 39,527022,2021-12-17 08:25:18:383
1.4171,2.5391,9.3731,1.4406,2.6384,9.3346,0.0922,-0.0312,0.0727,-0.0396,-0.056,-0.2894,3.66,24.49,-24.54,345.3,-15.61,-8.77,5.0,45.377567,15.131438,423.9,NaN,88.83,1.8,75.41,24 / 39,527521,2021-12-17 08:25:18:882
1.4051,2.738,9.7031,1.3349,2.6291,9.3529,-0.1044,-0.1745,-0.3714,0.1073,0.2212,0.7443,5.4,6.36,-40.01,326.81,-15.55,-8.12,5.0,45.377567,15.131438,423.9,NaN,88.83,1.8,75.41,24 / 39,528022,2021-12-17 08:25:19:383
1.6541,2.678,9.627,1.3495,2.6681,9.3397,0.2054,0.162,-0.0175,0.1343,0.2659,0.9294,10.99,10.91,-15.06,317.47,-15.81,-8.21,5.0,45.37762,15.131747,423.7,NaN,90.42,1.8,75.95,24 / 39,528521,2021-12-17 08:25:19:882
1.3331,2.6681,9.5531,1.3954,2.5507,9.3657,-0.2719,-0.1116,-0.1115,0.0096,-0.0326,-0.0554,6.71,14.04,-8.64,332.11,-14.94,-8.37,5.0,45.37762,15.131747,423.7,NaN,90.42,1.8,75.95,24 / 39,529022,2021-12-17 08:25:20:383
1.275,2.4671,9.507,1.3626,2.5431,9.3726,-0.0077,-0.1058,-0.246,-0.0553,-0.0573,-0.2606,7.2,21.6,-13.44,340.08,-15.12,-8.36,5.0,45.37767,15.13206,423.3,NaN,91.09,1.8,76.28,24 / 39,529521,2021-12-17 08:25:20:882
1.6301,2.525,9.275,1.3775,2.5139,9.3783,-0.1752,0.0486,-0.1014,-0.0016,0.0043,0.099,5.7,16.91,-22.01,337.35,-14.91,-8.27,5.0,45.37767,15.13206,423.3,NaN,91.09,1.8,76.28,24 / 39,530021,2021-12-17 08:25:21:382
1.268,2.372,9.318,1.4381,2.4955,9.3741,-0.0595,-0.1788,-0.3224,0.0348,0.0307,0.1108,6.66,16.14,-24.79,333.46,-14.62,-8.73,5.0,45.377724,15.132375,423.1,NaN,91.93,1.8,77.0,24 / 39,530521,2021-12-17 08:25:21:882
1.496,2.6111,8.9921,1.359,2.5754,9.3643,-0.235,-0.2825,-0.3574,0.03,0.0322,0.0853,5.29,11.89,-21.84,334.56,-15.08,-8.29,5.0,45.377724,15.132375,423.1,NaN,91.93,1.8,77.0,24 / 39,531021,2021-12-17 08:25:22:382
1.256,2.666,9.6821,1.3123,2.5675,9.3732,0.0513,-0.0714,-0.2309,0.0392,0.0667,0.2151,7.61,10.74,-19.14,325.27,-15.25,-8.05,5.0,45.377777,15.132692,422.7,NaN,92.37,1.8,77.2,25 / 39,531522,2021-12-17 08:25:22:883
