sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
8.3728;1.8101;3.6249;8.7314;1.7649;4.101;-0.3586;0.0451;-0.476;0.0063;-0.0104;-0.0331;20.0;4.5;15.78;-27.9;299.74;-12.77;-74.6;0.0;1019.43;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;574100;2021-12-12 14:00:21:055
8.3728;1.8101;3.6249;8.7314;1.7649;4.101;-0.3586;0.0451;-0.476;0.0063;-0.0104;-0.0331;20.0;4.5;15.78;-27.9;299.74;-12.77;-74.6;0.0;1019.43;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;574100;2021-12-12 14:00:21:055
8.3728;1.8101;3.6249;8.7314;1.7649;4.101;-0.3586;0.0451;-0.476;0.0063;-0.0104;-0.0331;20.0;4.5;15.78;-27.9;299.74;-12.77;-74.6;0.0;1019.43;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;574101;2021-12-12 14:00:21:056
8.3728;1.8101;3.6249;8.7314;1.7649;4.101;-0.3586;0.0451;-0.476;0.0063;-0.0104;-0.0331;20.0;4.5;15.78;-27.9;299.74;-12.77;-74.6;0.0;1019.43;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;574101;2021-12-12 14:00:21:056
8.9737;2.0208;3.9434;8.7419;1.8282;4.0505;-0.1034;-0.2001;0.173;0.007;-0.036;-0.0019;0.0;5.22;21.66;-28.62;309.0;-10.62;-65.28;0.0;1020.27;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;574449;2021-12-12 14:00:21:404
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575267;2021-12-12 14:00:22:222
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575268;2021-12-12 14:00:22:223
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575268;2021-12-12 14:00:22:223
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575269;2021-12-12 14:00:22:224
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575269;2021-12-12 14:00:22:224
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575272;2021-12-12 14:00:22:227
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575276;2021-12-12 14:00:22:231
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575277;2021-12-12 14:00:22:232
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575277;2021-12-12 14:00:22:232
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575280;2021-12-12 14:00:22:235
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575281;2021-12-12 14:00:22:236
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575281;2021-12-12 14:00:22:236
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575281;2021-12-12 14:00:22:236
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575282;2021-12-12 14:00:22:237
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575282;2021-12-12 14:00:22:237
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575282;2021-12-12 14:00:22:237
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575283;2021-12-12 14:00:22:238
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575283;2021-12-12 14:00:22:238
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575283;2021-12-12 14:00:22:238
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575283;2021-12-12 14:00:22:238
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575284;2021-12-12 14:00:22:239
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575284;2021-12-12 14:00:22:239
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575284;2021-12-12 14:00:22:239
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575285;2021-12-12 14:00:22:240
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575285;2021-12-12 14:00:22:240
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575285;2021-12-12 14:00:22:240
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575285;2021-12-12 14:00:22:240
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575285;2021-12-12 14:00:22:240
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575286;2021-12-12 14:00:22:241
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575286;2021-12-12 14:00:22:241
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575287;2021-12-12 14:00:22:242
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575287;2021-12-12 14:00:22:242
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575287;2021-12-12 14:00:22:242
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575287;2021-12-12 14:00:22:242
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575288;2021-12-12 14:00:22:243
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575288;2021-12-12 14:00:22:243
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575288;2021-12-12 14:00:22:243
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575288;2021-12-12 14:00:22:243
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575289;2021-12-12 14:00:22:244
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575289;2021-12-12 14:00:22:244
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575289;2021-12-12 14:00:22:244
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575290;2021-12-12 14:00:22:245
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575305;2021-12-12 14:00:22:260
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575306;2021-12-12 14:00:22:261
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575307;2021-12-12 14:00:22:262
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575307;2021-12-12 14:00:22:262
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575307;2021-12-12 14:00:22:262
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575307;2021-12-12 14:00:22:262
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575308;2021-12-12 14:00:22:263
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575308;2021-12-12 14:00:22:263
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575308;2021-12-12 14:00:22:263
8.9235;1.652;4.1636;8.7551;1.8299;4.0213;-0.0399;-0.1491;-0.2072;-0.0126;-0.0147;0.0372;0.0;8.94;12.3;-23.94;295.4;-10.65;-65.25;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575308;2021-12-12 14:00:22:263
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575309;2021-12-12 14:00:22:264
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575309;2021-12-12 14:00:22:264
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575309;2021-12-12 14:00:22:264
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575309;2021-12-12 14:00:22:264
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575310;2021-12-12 14:00:22:265
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575310;2021-12-12 14:00:22:265
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575310;2021-12-12 14:00:22:265
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575314;2021-12-12 14:00:22:269
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575314;2021-12-12 14:00:22:269
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575315;2021-12-12 14:00:22:270
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575315;2021-12-12 14:00:22:270
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575315;2021-12-12 14:00:22:270
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575315;2021-12-12 14:00:22:270
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575316;2021-12-12 14:00:22:271
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575317;2021-12-12 14:00:22:272
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575318;2021-12-12 14:00:22:273
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575320;2021-12-12 14:00:22:275
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575320;2021-12-12 14:00:22:275
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575320;2021-12-12 14:00:22:275
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575321;2021-12-12 14:00:22:276
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575321;2021-12-12 14:00:22:276
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575321;2021-12-12 14:00:22:276
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575321;2021-12-12 14:00:22:276
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575321;2021-12-12 14:00:22:276
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575322;2021-12-12 14:00:22:277
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575322;2021-12-12 14:00:22:277
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575322;2021-12-12 14:00:22:277
8.9235;1.652;4.1636;8.3939;2.9957;4.0912;0.5295;-1.3437;0.0725;-0.0676;0.0061;0.0897;0.0;5.34;9.78;-30.36;291.08;-10.75;-65.33;0.0;1020.31;45.30236;14.559537;710.68;NaN;;114.2;25.806452;306.38;10 / 11;575322;2021-12-12 14:00:22:277
