"x","y","z","t","class"
-1.1886,-1.6203,0.4727,2021-12-18 14:13:57,2
-3.0614,-0.1312,9.3858,2021-12-18 14:13:58,2
-1.1027,3.5933,3.1536,2021-12-18 14:13:59,2
2.239,4.806,-8.3639,2021-12-18 14:14:00,2
0.1603,0.2841,-10.1089,2021-12-18 14:14:01,2
-0.7284,-1.9344,0.4506,2021-12-18 14:14:02,2
0.6552,0.0708,4.2165,2021-12-18 14:14:03,2
-0.7665,2.2787,0.231,2021-12-18 14:14:04,2
-2.3262,1.1391,-7.0054,2021-12-18 14:14:05,2
2.9079,-4.4142,-1.7116,2021-12-18 14:14:06,2
0.00170000000000003,-1.3445,1.0318,2021-12-18 14:14:07,2
-1.2675,2.1691,6.2847,2021-12-18 14:14:08,2
-2.4303,3.2954,0.7896,2021-12-18 14:14:09,2
0.2635,2.6305,-9.0379,2021-12-18 14:14:10,2
0.1131,-4.2581,-1.2574,2021-12-18 14:14:11,2
0.6999,-0.9547,2.8792,2021-12-18 14:14:12,2
-0.7347,0.5849,6.2081,2021-12-18 14:14:13,2
-0.5345,3.1658,3.164,2021-12-18 14:14:14,2
-0.0283,2.6988,-11.5691,2021-12-18 14:14:15,2
1.608,0.0700000000000001,-4.783,2021-12-18 14:14:16,2
-0.3045,-1.5502,1.5021,2021-12-18 14:14:17,2
-1.6945,0.9003,6.3522,2021-12-18 14:14:18,2
-0.9429,1.7772,1.5192,2021-12-18 14:14:19,2
-0.8051,-2.0614,-1.118,2021-12-18 14:14:20,2
0.9504,-3.1866,-3.8771,2021-12-18 14:14:21,2
-1.1687,-0.2439,3.4837,2021-12-18 14:14:22,2
2.1353,0.8026,3.3855,2021-12-18 14:14:23,2
-0.1072,0.0901,3.2949,2021-12-18 14:14:24,2
1.7649,3.6875,-7.6105,2021-12-18 14:14:25,2
-0.4761,-2.098,-6.3289,2021-12-18 14:14:26,2
1.1894,-4.4765,-0.0355999999999999,2021-12-18 14:14:27,2
-0.3353,1.6195,-3.7971,2021-12-18 14:14:28,2
-3.7922,-1.9176,4.9977,2021-12-18 14:14:29,2
0.4799,5.1003,-3.0004,2021-12-18 14:14:30,2
-1.5702,-3.3733,-0.7439,2021-12-18 14:14:31,2
-1.3095,-2.5845,-4.0117,2021-12-18 14:14:32,2
-2.7644,1.788,-0.4122,2021-12-18 14:14:33,2
-1.4546,-2.98,3.1556,2021-12-18 14:14:34,2
3.1424,-9.4281,5.1743,2021-12-18 14:14:35,2
0.3149,4.2661,-7.849,2021-12-18 14:14:36,2
-11.1058,2.0637,-10.5445,2021-12-18 14:14:37,2
